0.199,0.915964,-0.762434,-3.67668,22.6022
0.2,0.890841,-1.004,-3.74769,22.5718
0.201,0.862555,-1.28426,-3.8186,22.3736
0.202,0.831492,-1.60284,-3.88889,22.0161
0.203,0.798132,-1.95851,-3.95805,21.5148
0.204,0.763017,-2.34931,-4.02565,20.8907
0.205,0.726716,-2.77271,-4.09128,20.1679
0.206,0.689784,-3.22574,-4.15464,19.3718
0.207,0.652737,-3.70523,-4.21549,18.5269
0.208,0.616031,-4.20795,-4.2737,17.6555
0.209,0.580046,-4.73075,-4.32916,16.7768
0.21,0.545087,-5.27068,-4.38187,15.9066
0.211,0.511385,-5.82504,-4.43184,15.0572
0.212,0.479103,-6.39143,-4.47915,14.2377
0.213,0.448343,-6.96779,-4.52387,13.4543
0.214,0.419162,-7.55236,-4.56614,12.711
0.215,0.391575,-8.1437,-4.60607,12.0098
0.216,0.365568,-8.74063,-4.6438,11.3514
0.217,0.341104,-9.34225,-4.67947,10.7352
0.218,0.318131,-9.94788,-4.71319,10.1601
0.219,0.296585,-10.557,-4.74511,9.62438
0.22,0.276395,-11.1694,-4.77535,9.12592
0.221,0.257488,-11.7849,-4.80402,8.66252
0.222,0.239788,-12.4034,-4.83123,8.23189
0.223,0.223223,-13.0252,-4.85709,7.83172
0.224,0.20772,-13.6505,-4.8817,7.45979
0.225,0.193208,-14.2795,-4.90513,7.11396
0.226,0.179623,-14.9128,-4.92748,6.7922
0.227,0.1669,-15.5509,-4.94882,6.49262
0.228,0.154982,-16.1944,-4.96922,6.21346
0.229,0.143814,-16.844,-4.98874,5.95307
0.23,0.133342,-17.5006,-5.00744,5.70995
0.231,0.123521,-18.1652,-5.02538,5.48272
0.232,0.114304,-18.8388,-5.0426,5.27011
0.233,0.105652,-19.5225,-5.05916,5.07095
0.234,0.0975243,-20.2177,-5.07509,4.88418
0.235,0.089887,-20.9261,-5.09043,4.70883
0.236,0.0827069,-21.6492,-5.10523,4.54402
0.237,0.0759535,-22.389,-5.1195,4.38893
0.238,0.0695988,-23.148,-5.13329,4.24283
0.239,0.0636165,-23.9286,-5.14662,4.10504
0.24,0.0579827,-24.734,-5.15952,3.97494
0.241,0.052675,-25.5679,-5.172,3.85198
0.242,0.0476727,-26.4346,-5.1841,3.73563
0.243,0.0429565,-27.3394,-5.19584,3.62543
0.244,0.0385088,-28.2888,-5.20723,3.52093
0.245,0.0343129,-29.2909,-5.21829,3.42175
0.246,0.0303534,-30.3558,-5.22904,3.32753
0.247,0.0266162,-31.4971,-5.23949,3.23792
0.248,0.023088,-32.7323,-5.24967,3.15262
0.249,0.0197563,-34.0859,-5.25957,3.07135
0.25,0.0166097,-35.5928,-5.26922,2.99385
0.251,0.0136374,-37.3054,-5.27863,2.91988
0.252,0.0108295,-39.3079,-5.2878,2.84922
0.253,0.00817651,-41.7486,-5.29675,2.78165
0.254,0.00566983,-44.9286,-5.30549,2.71701
0.255,0.00330125,-49.6264,-5.31402,2.6551
0.256,0.00106314,-59.4682,-5.32237,2.59577
0.257,0.00105165,-59.5626,-5.33052,2.53886
0.258,0.00304981,-50.3145,-5.3385,2.48425
0.259,0.00493761,-46.1297,-5.3463,2.43179
0.26,0.00672095,-43.4514,-5.35394,2.38137
0.261,0.00840535,-41.5089,-5.36142,2.33288
0.262,0.00999599,-40.0035,-5.36875,2.28621
0.263,0.0114978,-38.7877,-5.37593,2.24126
0.264,0.0129153,-37.7779,-5.38297,2.19795
0.265,0.0142528,-36.922,-5.38988,2.15618
0.266,0.0155144,-36.1853,-5.39665,2.11589
0.267,0.016704,-35.5436,-5.4033,2.07699
0.268,0.0178251,-34.9794,-5.40983,2.03941
0.269,0.0188811,-34.4794,-5.41623,2.0031
0.27,0.0198754,-34.0337,-5.42253,1.96799
0.271,0.0208108,-33.6342,-5.42871,1.93402
0.272,0.0216903,-33.2747,-5.43478,1.90114
0.273,0.0225167,-32.9499,-5.44076,1.8693
0.274,0.0232923,-32.6557,-5.44663,1.83844
0.275,0.0240198,-32.3886,-5.4524,1.80854
0.276,0.0247013,-32.1456,-5.45809,1.77954
0.277,0.0253391,-31.9242,-5.46368,1.7514
0.278,0.0259352,-31.7222,-5.46918,1.72408
0.279,0.0264916,-31.5378,-5.4746,1.69756
0.28,0.0270101,-31.3695,-5.47993,1.6718
0.281,0.0274926,-31.2157,-5.48518,1.64676
0.282,0.0279406,-31.0753,-5.49035,1.62242
0.283,0.0283557,-30.9472,-5.49545,1.59874
0.284,0.0287396,-30.8304,-5.50047,1.57571
0.285,0.0290935,-30.7241,-5.50542,1.55329
0.286,0.0294189,-30.6275,-5.5103,1.53146
0.287,0.029717,-30.5399,-5.51511,1.5102
0.288,0.0299892,-30.4607,-5.51986,1.48948
0.289,0.0302365,-30.3894,-5.52454,1.4693
0.29,0.0304601,-30.3254,-5.52915,1.44961
0.291,0.030661,-30.2683,-5.53371,1.43042
0.292,0.0308403,-30.2176,-5.5382,1.41169
0.293,0.030999,-30.1731,-5.54264,1.39342
0.294,0.0311379,-30.1342,-5.54702,1.37558
0.295,0.0312579,-30.1008,-5.55134,1.35816
0.296,0.0313599,-30.0725,-5.5556,1.34115
0.297,0.0314447,-30.049,-5.55982,1.32453
0.298,0.0315131,-30.0302,-5.56398,1.30829
0.299,0.0315657,-30.0157,-5.56809,1.29242
0.3,0.0316032,-30.0054,-5.57215,1.2769
0.301,0.0316264,-29.999,-5.57616,1.26173
0.302,0.0316359,-29.9964,-5.58012,1.24688
0.303,0.0316323,-29.9974,-5.58404,1.23235
0.304,0.0316161,-30.0018,-5.58791,1.21814
0.305,0.031588,-30.0096,-5.59174,1.20422
0.306,0.0315484,-30.0205,-5.59552,1.1906
0.307,0.0314979,-30.0344,-5.59926,1.17726
0.308,0.0314369,-30.0512,-5.60296,1.16419
0.309,0.0313659,-30.0708,-5.60662,1.15139
0.31,0.0312854,-30.0932,-5.61024,1.13884
0.311,0.0311958,-30.1181,-5.61381,1.12654
0.312,0.0310975,-30.1455,-5.61735,1.11449
0.313,0.0309909,-30.1753,-5.62085,1.10267
0.314,0.0308764,-30.2075,-5.62432,1.09108
0.315,0.0307543,-30.2419,-5.62775,1.07971
0.316,0.0306249,-30.2785,-5.63114,1.06856
0.317,0.0304887,-30.3172,-5.63449,1.05761
0.318,0.0303459,-30.358,-5.63782,1.04687
0.319,0.0301968,-30.4008,-5.64111,1.03633
0.32,0.0300418,-30.4455,-5.64436,1.02598
0.321,0.029881,-30.4921,-5.64759,1.01582
0.322,0.0297149,-30.5405,-5.65078,1.00584
0.323,0.0295435,-30.5908,-5.65394,0.996041
0.324,0.0293672,-30.6427,-5.65707,0.986413
0.325,0.0291863,-30.6964,-5.66016,0.976954
0.326,0.0290009,-30.7518,-5.66323,0.967658
0.327,0.0288112,-30.8088,-5.66627,0.958523
0.328,0.0286176,-30.8674,-5.66929,0.949544
0.329,0.02842,-30.9275,-5.67227,0.940717
0.33,0.0282189,-30.9892,-5.67522,0.932039
0.331,0.0280143,-31.0524,-5.67815,0.923505
0.332,0.0278065,-31.1171,-5.68105,0.915112
0.333,0.0275955,-31.1832,-5.68393,0.906857
0.334,0.0273817,-31.2508,-5.68678,0.898736
0.335,0.027165,-31.3198,-5.6896,0.890747
0.336,0.0269457,-31.3902,-5.6924,0.882886
0.337,0.026724,-31.462,-5.69517,0.87515
0.338,0.0264999,-31.5351,-5.69792,0.867536
0.339,0.0262737,-31.6096,-5.70065,0.860041
0.34,0.0260453,-31.6854,-5.70335,0.852663
0.341,0.025815,-31.7625,-5.70603,0.845399
0.342,0.0255829,-31.841,-5.70868,0.838247
0.343,0.0253491,-31.9207,-5.71132,0.831204
0.344,0.0251137,-32.0018,-5.71393,0.824267
0.345,0.0248768,-32.0841,-5.71652,0.817434
0.346,0.0246385,-32.1677,-5.71909,0.810703
0.347,0.024399,-32.2526,-5.72163,0.804072
0.348,0.0241582,-32.3387,-5.72416,0.797539
0.349,0.0239163,-32.4261,-5.72666,0.791101
0.35,0.0236735,-32.5148,-5.72915,0.784756
0.351,0.0234297,-32.6047,-5.73162,0.778503
0.352,0.023185,-32.6959,-5.73406,0.77234
0.353,0.0229396,-32.7883,-5.73649,0.766264
0.354,0.0226934,-32.882,-5.73889,0.760274
0.355,0.0224467,-32.977,-5.74128,0.754369
0.356,0.0221994,-33.0732,-5.74365,0.748546
0.357,0.0219516,-33.1707,-5.746,0.742803
0.358,0.0217034,-33.2695,-5.74834,0.73714
0.359,0.0214548,-33.3695,-5.75065,0.731555
0.36,0.0212059,-33.4709,-5.75295,0.726045
0.361,0.0209567,-33.5735,-5.75523,0.72061
0.362,0.0207074,-33.6775,-5.7575,0.715248
0.363,0.0204579,-33.7828,-5.75974,0.709958
0.364,0.0202083,-33.8894,-5.76197,0.704739
0.365,0.0199587,-33.9973,-5.76419,0.699588
0.366,0.0197091,-34.1067,-5.76639,0.694505
0.367,0.0194596,-34.2173,-5.76857,0.689488
0.368,0.0192101,-34.3294,-5.77073,0.684537
0.369,0.0189608,-34.4429,-5.77288,0.679649
0.37,0.0187116,-34.5578,-5.77502,0.674824
0.371,0.0184626,-34.6741,-5.77714,0.670061
0.372,0.0182139,-34.7919,-5.77924,0.665358
0.373,0.0179655,-34.9112,-5.78134,0.660715
0.374,0.0177174,-35.032,-5.78341,0.65613
0.375,0.0174696,-35.1543,-5.78547,0.651602
0.376,0.0172222,-35.2782,-5.78752,0.647131
0.377,0.0169752,-35.4037,-5.78955,0.642715
0.378,0.0167287,-35.5308,-5.79157,0.638353
0.379,0.0164826,-35.6595,-5.79358,0.634044
0.38,0.016237,-35.7899,-5.79557,0.629788
0.381,0.0159919,-35.922,-5.79755,0.625583
0.382,0.0157473,-36.0559,-5.79951,0.621429
0.383,0.0155033,-36.1915,-5.80146,0.617325
0.384,0.0152599,-36.329,-5.8034,0.613269
0.385,0.0150171,-36.4683,-5.80533,0.609262
0.386,0.0147749,-36.6095,-5.80725,0.605301
0.387,0.0145334,-36.7527,-5.80915,0.601388
0.388,0.0142925,-36.8978,-5.81104,0.59752
0.389,0.0140523,-37.0451,-5.81291,0.593697
0.39,0.0138128,-37.1944,-5.81478,0.589918
0.391,0.013574,-37.3459,-5.81663,0.586182
0.392,0.0133359,-37.4996,-5.81847,0.58249
0.393,0.0130985,-37.6555,-5.8203,0.578839
0.394,0.0128619,-37.8139,-5.82212,0.57523
0.395,0.0126261,-37.9746,-5.82393,0.571662
0.396,0.0123911,-38.1378,-5.82572,0.568133
0.397,0.0121568,-38.3036,-5.82751,0.564644
0.398,0.0119234,-38.472,-5.82928,0.561194
0.399,0.0116907,-38.6432,-5.83105,0.557783
0.4,0.0114589,-38.8171,-5.8328,0.554408
0.401,0.011228,-38.994,-5.83454,0.551071
0.402,0.0109978,-39.1739,-5.83627,0.547771
0.403,0.0107685,-39.3569,-5.83799,0.544506
0.404,0.0105401,-39.5431,-5.8397,0.541277
0.405,0.0103125,-39.7327,-5.8414,0.538082
0.406,0.0100858,-39.9258,-5.84309,0.534922
0.407,0.00986003,-40.1224,-5.84477,0.531795
0.408,0.00963511,-40.3229,-5.84645,0.528702
0.409,0.00941108,-40.5272,-5.84811,0.525642
0.41,0.00918794,-40.7356,-5.84976,0.522613
0.411,0.00896571,-40.9483,-5.8514,0.519617
0.412,0.00874439,-41.1654,-5.85303,0.516652
0.413,0.00852398,-41.3872,-5.85465,0.513718
0.414,0.00830449,-41.6137,-5.85627,0.510814
0.415,0.00808591,-41.8454,-5.85787,0.507941
0.416,0.00786827,-42.0824,-5.85947,0.505097
0.417,0.00765155,-42.325,-5.86106,0.502282
0.418,0.00743575,-42.5735,-5.86263,0.499496
0.419,0.0072209,-42.8282,-5.8642,0.496738
0.42,0.00700698,-43.0894,-5.86576,0.494008
0.421,0.00679399,-43.3575,-5.86732,0.491305
0.422,0.00658195,-43.6329,-5.86886,0.48863
0.423,0.00637084,-43.9161,-5.87039,0.485981
0.424,0.00616068,-44.2074,-5.87192,0.483359
0.425,0.00595146,-44.5075,-5.87344,0.480763
0.426,0.00574319,-44.8169,-5.87495,0.478193
0.427,0.00553586,-45.1363,-5.87645,0.475648
0.428,0.00532948,-45.4663,-5.87795,0.473127
0.429,0.00512405,-45.8077,-5.87943,0.470632
0.43,0.00491956,-46.1615,-5.88091,0.468161
0.431,0.00471602,-46.5285,-5.88238,0.465713
0.432,0.00451342,-46.9099,-5.88385,0.46329
0.433,0.00431178,-47.3069,-5.8853,0.460889
0.434,0.00411107,-47.7209,-5.88675,0.458512
0.435,0.00391132,-48.1535,-5.88819,0.456157
0.436,0.0037125,-48.6067,-5.88962,0.453825
0.437,0.00351463,-49.0824,-5.89105,0.451515
0.438,0.00331771,-49.5832,-5.89247,0.449227
0.439,0.00312172,-50.1121,-5.89388,0.44696
0.44,0.00292667,-50.6725,-5.89528,0.444715
0.441,0.00273257,-51.2686,-5.89668,0.44249
0.442,0.0025394,-51.9054,-5.89807,0.440287
0.443,0.00234716,-52.5891,-5.89945,0.438103
0.444,0.00215586,-53.3276,-5.90083,0.43594
0.445,0.00196549,-54.1306,-5.9022,0.433797
0.446,0.00177605,-55.0109,-5.90356,0.431674
0.447,0.00158753,-55.9855,-5.90492,0.42957
0.448,0.00139995,-57.0778,-5.90627,0.427485
0.449,0.00121328,-58.3208,-5.90761,0.425419
0.45,0.00102754,-59.764,-5.90895,0.423372
0.451,0.000842714,-61.4864,-5.91028,0.421343
0.452,0.000658804,-63.6249,-5.9116,0.419333
0.453,0.000475809,-66.4514,-5.91292,0.417341
0.454,0.000293724,-70.6412,-5.91423,0.415366
0.455,0.000112547,-78.9733,-5.91553,0.413409
0.456,6.77245e-05,-83.3851,-5.91683,0.411469
0.457,0.000247094,-72.1428,-5.91812,0.409547
0.458,0.000425563,-67.4207,-5.91941,0.407642
0.459,0.000603136,-64.3917,-5.92069,0.405753
0.46,0.000779815,-62.1602,-5.92197,0.403881
0.461,0.000955603,-60.3944,-5.92324,0.402025
0.462,0.0011305,-58.9346,-5.9245,0.400185
0.463,0.00130452,-57.691,-5.92576,0.398362
0.464,0.00147766,-56.6085,-5.92701,0.396554
0.465,0.00164991,-55.6508,-5.92825,0.394762
0.466,0.0018213,-54.7924,-5.92949,0.392985
0.467,0.00199181,-54.0151,-5.93073,0.391223
0.468,0.00216145,-53.3051,-5.93196,0.389476
0.469,0.00233023,-52.652,-5.93318,0.387745
0.47,0.00249814,-52.0476,-5.9344,0.386028
0.471,0.0026652,-51.4854,-5.93561,0.384325
0.472,0.00283141,-50.9599,-5.93682,0.382637
0.473,0.00299676,-50.467,-5.93802,0.380963
0.474,0.00316127,-50.0028,-5.93922,0.379304
0.475,0.00332493,-49.5643,-5.94041,0.377658
0.476,0.00348775,-49.1491,-5.9416,0.376026
0.477,0.00364974,-48.7548,-5.94278,0.374407
0.478,0.00381089,-48.3795,-5.94395,0.372802
0.479,0.00397121,-48.0215,-5.94512,0.37121
0.48,0.00413071,-47.6795,-5.94629,0.369631
0.481,0.00428938,-47.3521,-5.94745,0.368065
0.482,0.00444724,-47.0382,-5.94861,0.366512
0.483,0.00460428,-46.7368,-5.94976,0.364972
0.484,0.0047605,-46.4469,-5.95091,0.363444
0.485,0.00491593,-46.1679,-5.95205,0.361929
0.486,0.00507054,-45.8989,-5.95319,0.360426
0.487,0.00522436,-45.6393,-5.95432,0.358935
0.488,0.00537738,-45.3886,-5.95545,0.357456
0.489,0.00552961,-45.1461,-5.95657,0.355989
0.49,0.00568105,-44.9114,-5.95769,0.354534
0.491,0.0058317,-44.6841,-5.9588,0.353091
0.492,0.00598157,-44.4637,-5.95991,0.351659
0.493,0.00613066,-44.2498,-5.96101,0.350238
0.494,0.00627898,-44.0422,-5.96211,0.348829
0.495,0.00642653,-43.8405,-5.96321,0.34743
0.496,0.00657332,-43.6443,-5.9643,0.346043
0.497,0.00671933,-43.4535,-5.96539,0.344667
0.498,0.0068646,-43.2677,-5.96647,0.343301
0.499,0.0070091,-43.0868,-5.96755,0.341946
0.5,0.00715285,-42.9104,-5.96862,0.340602
0.501,0.00729586,-42.7385,-5.96969,0.339268
0.502,0.00743812,-42.5707,-5.97076,0.337945
0.503,0.00757964,-42.407,-5.97182,0.336632
0.504,0.00772042,-42.2472,-5.97288,0.335329
0.505,0.00786047,-42.091,-5.97393,0.334036
0.506,0.00799979,-41.9384,-5.97498,0.332752
0.507,0.00813839,-41.7892,-5.97603,0.331479
0.508,0.00827626,-41.6433,-5.97707,0.330216
0.509,0.00841341,-41.5006,-5.97811,0.328962
0.51,0.00854985,-41.3608,-5.97914,0.327717
0.511,0.00868558,-41.224,-5.98017,0.326483
0.512,0.0088206,-41.09,-5.9812,0.325257
0.513,0.00895492,-40.9588,-5.98222,0.324041
0.514,0.00908854,-40.8301,-5.98324,0.322834
0.515,0.00922146,-40.704,-5.98425,0.321635
0.516,0.00935368,-40.5803,-5.98526,0.320446
0.517,0.00948522,-40.459,-5.98627,0.319266
0.518,0.00961608,-40.34,-5.98727,0.318095
0.519,0.00974625,-40.2233,-5.98827,0.316932
0.52,0.00987574,-40.1086,-5.98926,0.315778
0.521,0.0100046,-39.996,-5.99026,0.314633
0.522,0.0101327,-39.8855,-5.99125,0.313496
0.523,0.0102602,-39.7769,-5.99223,0.312367
0.524,0.010387,-39.6702,-5.99321,0.311247
0.525,0.0105131,-39.5653,-5.99419,0.310135
0.526,0.0106386,-39.4623,-5.99516,0.309031
0.527,0.0107635,-39.3609,-5.99613,0.307935
